Province/State,Country/Region,Lat,Long,Date,Deaths
Massachusetts,US,42.2302,-71.5301,03-13-2020 ,0
Massachusetts,US,42.2302,-71.5301,03-13-2020 ,0
Massachusetts,US,42.2302,-71.5301,03-13-2020 ,0
Michigan,US,43.3266,-84.5361,03-13-2020 ,0
Michigan,US,43.3266,-84.5361,03-13-2020 ,0
Michigan,US,43.3266,-84.5361,03-13-2020 ,0
Michigan,US,43.326618,-84.536095,03-13-2020 ,0
Michigan,US,43.3266,-84.5361,03-13-2020 ,0
Michigan,US,43.3266,-84.5361,03-13-2020 ,0
Michigan,US,43.3266,-84.5361,03-13-2020 ,0
Michigan,US,43.3266,-84.5361,03-13-2020 ,0
Minnesota,US,45.6945,-93.9002,03-13-2020 ,0
Minnesota,US,45.6945,-93.9002,03-13-2020 ,0
Minnesota,US,45.6945,-93.9002,03-13-2020 ,0
Minnesota,US,45.694454,-93.900192,03-13-2020 ,0
Minnesota,US,45.6945,-93.9002,03-13-2020 ,0
Minnesota,US,45.6945,-93.9002,03-13-2020 ,0
Minnesota,US,45.6945,-93.9002,03-13-2020 ,0
Minnesota,US,45.6945,-93.9002,03-13-2020 ,0
Mississippi,US,32.7416,-89.6787,03-13-2020 ,0
Mississippi,US,32.7416,-89.6787,03-13-2020 ,0
Mississippi,US,32.7416,-89.6787,03-13-2020 ,0
Mississippi,US,32.741646,-89.678696,03-13-2020 ,0
Mississippi,US,32.7416,-89.6787,03-13-2020 ,0
Mississippi,US,32.7416,-89.6787,03-13-2020 ,0
Mississippi,US,32.7416,-89.6787,03-13-2020 ,0
Mississippi,US,32.7416,-89.6787,03-13-2020 ,0
Missouri,US,38.4561,-92.2884,03-13-2020 ,0
Missouri,US,38.4561,-92.2884,03-13-2020 ,0
Missouri,US,38.4561,-92.2884,03-13-2020 ,0
Missouri,US,38.456085,-92.288368,03-13-2020 ,0
Missouri,US,38.4561,-92.2884,03-13-2020 ,0
Missouri,US,38.4561,-92.2884,03-13-2020 ,0
Missouri,US,38.4561,-92.2884,03-13-2020 ,0
Missouri,US,38.4561,-92.2884,03-13-2020 ,0
Montana,US,46.9219,-110.4544,03-13-2020 ,0
Montana,US,46.9219,-110.4544,03-13-2020 ,0
Montana,US,46.9219,-110.4544,03-13-2020 ,0
Montana,US,46.921925,-110.454353,03-13-2020 ,0
Montana,US,46.9219,-110.4544,03-13-2020 ,0
Montana,US,46.9219,-110.4544,03-13-2020 ,0
Montana,US,46.9219,-110.4544,03-13-2020 ,0
Montana,US,46.9219,-110.4544,03-13-2020 ,0
Nebraska,US,41.1254,-98.2681,03-13-2020 ,0
Nebraska,US,41.1254,-98.2681,03-13-2020 ,0
Nebraska,US,41.1254,-98.2681,03-13-2020 ,0
Nebraska,US,41.12537,-98.268082,03-13-2020 ,0
Nebraska,US,41.1254,-98.2681,03-13-2020 ,0
Nebraska,US,41.1254,-98.2681,03-13-2020 ,0
Nebraska,US,41.1254,-98.2681,03-13-2020 ,0
Nebraska,US,41.1254,-98.2681,03-13-2020 ,0
Nevada,US,38.3135,-117.0554,03-13-2020 ,0
Nevada,US,38.3135,-117.0554,03-13-2020 ,0
Nevada,US,38.3135,-117.0554,03-13-2020 ,0
Nevada,US,38.313515,-117.055374,03-13-2020 ,0
Nevada,US,38.3135,-117.0554,03-13-2020 ,0
Nevada,US,38.3135,-117.0554,03-13-2020 ,0
Nevada,US,38.3135,-117.0554,03-13-2020 ,0
Nevada,US,38.3135,-117.0554,03-13-2020 ,0
New Hampshire,US,43.4525,-71.5639,03-13-2020 ,0
New Hampshire,US,43.4525,-71.5639,03-13-2020 ,0
New Hampshire,US,43.4525,-71.5639,03-13-2020 ,0
New Hampshire,US,43.452492,-71.563896,03-13-2020 ,0
New Hampshire,US,43.4525,-71.5639,03-13-2020 ,0
New Hampshire,US,43.4525,-71.5639,03-13-2020 ,0
New Hampshire,US,43.4525,-71.5639,03-13-2020 ,0
New Hampshire,US,43.4525,-71.5639,03-13-2020 ,0
New Jersey,US,40.2989,-74.521,03-13-2020 ,1
New Jersey,US,40.2989,-74.521,03-13-2020 ,1
New Jersey,US,40.2989,-74.521,03-13-2020 ,1
New Jersey,US,40.298904,-74.521011,03-13-2020 ,1
New Jersey,US,40.2989,-74.521,03-13-2020 ,1
New Jersey,US,40.2989,-74.521,03-13-2020 ,1
New Jersey,US,40.2989,-74.521,03-13-2020 ,1
New Jersey,US,40.2989,-74.521,03-13-2020 ,1
New Mexico,US,34.8405,-106.2485,03-13-2020 ,0
New Mexico,US,34.8405,-106.2485,03-13-2020 ,0
New Mexico,US,34.8405,-106.2485,03-13-2020 ,0
New Mexico,US,34.840515,-106.248482,03-13-2020 ,0
New Mexico,US,34.8405,-106.2485,03-13-2020 ,0
New Mexico,US,34.8405,-106.2485,03-13-2020 ,0
New Mexico,US,34.8405,-106.2485,03-13-2020 ,0
New Mexico,US,34.8405,-106.2485,03-13-2020 ,0
New York,US,42.1657,-74.9481,03-13-2020 ,0
New York,US,42.1657,-74.9481,03-13-2020 ,0
New York,US,42.1657,-74.9481,03-13-2020 ,0
New York,US,42.165726,-74.948051,03-13-2020 ,0
New York,US,42.1657,-74.9481,03-13-2020 ,0
New York,US,42.1657,-74.9481,03-13-2020 ,0
New York,US,42.1657,-74.9481,03-13-2020 ,0
New York,US,42.1657,-74.9481,03-13-2020 ,0
North Carolina,US,35.6301,-79.8064,03-13-2020 ,0
North Carolina,US,35.6301,-79.8064,03-13-2020 ,0
North Carolina,US,35.6301,-79.8064,03-13-2020 ,0
North Carolina,US,35.630066,-79.806419,03-13-2020 ,0
North Carolina,US,35.6301,-79.8064,03-13-2020 ,0
North Carolina,US,35.6301,-79.8064,03-13-2020 ,0
North Carolina,US,35.6301,-79.8064,03-13-2020 ,0
North Carolina,US,35.6301,-79.8064,03-13-2020 ,0
North Dakota,US,47.5289,-99.784,03-13-2020 ,0
North Dakota,US,47.5289,-99.784,03-13-2020 ,0
North Dakota,US,47.5289,-99.784,03-13-2020 ,0
North Dakota,US,47.528912,-99.784012,03-13-2020 ,0
North Dakota,US,47.5289,-99.784,03-13-2020 ,0
North Dakota,US,47.5289,-99.784,03-13-2020 ,0
North Dakota,US,47.5289,-99.784,03-13-2020 ,0
North Dakota,US,47.5289,-99.784,03-13-2020 ,0
Ohio,US,40.3888,-82.7649,03-13-2020 ,0
Ohio,US,40.3888,-82.7649,03-13-2020 ,0
Ohio,US,40.3888,-82.7649,03-13-2020 ,0
Ohio,US,40.388783,-82.764915,03-13-2020 ,0
Ohio,US,40.3888,-82.7649,03-13-2020 ,0
Ohio,US,40.3888,-82.7649,03-13-2020 ,0
Ohio,US,40.3888,-82.7649,03-13-2020 ,0
Ohio,US,40.3888,-82.7649,03-13-2020 ,0
Oklahoma,US,35.5653,-96.9289,03-13-2020 ,0
Oklahoma,US,35.5653,-96.9289,03-13-2020 ,0
Oklahoma,US,35.5653,-96.9289,03-13-2020 ,0
Oklahoma,US,35.565342,-96.928917,03-13-2020 ,0
Oklahoma,US,35.5653,-96.9289,03-13-2020 ,0
Oklahoma,US,35.5653,-96.9289,03-13-2020 ,0
Oklahoma,US,35.5653,-96.9289,03-13-2020 ,0
Oklahoma,US,35.5653,-96.9289,03-13-2020 ,0
Oregon,US,44.572,-122.0709,03-13-2020 ,0
Oregon,US,44.572,-122.0709,03-13-2020 ,0
Oregon,US,44.572,-122.0709,03-13-2020 ,0
Oregon,US,44.572021,-122.070938,03-13-2020 ,0
Oregon,US,44.572,-122.0709,03-13-2020 ,0
Oregon,US,44.572,-122.0709,03-13-2020 ,0
Oregon,US,44.572,-122.0709,03-13-2020 ,0
Oregon,US,44.572,-122.0709,03-13-2020 ,0
Pennsylvania,US,40.5908,-77.2098,03-13-2020 ,0
Pennsylvania,US,40.5908,-77.2098,03-13-2020 ,0
Pennsylvania,US,40.5908,-77.2098,03-13-2020 ,0
Pennsylvania,US,40.590752,-77.209755,03-13-2020 ,0
Pennsylvania,US,40.5908,-77.2098,03-13-2020 ,0
Pennsylvania,US,40.5908,-77.2098,03-13-2020 ,0
Pennsylvania,US,40.5908,-77.2098,03-13-2020 ,0
Pennsylvania,US,40.5908,-77.2098,03-13-2020 ,0
Rhode Island,US,41.6809,-71.5118,03-13-2020 ,0
Rhode Island,US,41.6809,-71.5118,03-13-2020 ,0
Rhode Island,US,41.6809,-71.5118,03-13-2020 ,0
Rhode Island,US,41.680893,-71.51178,03-13-2020 ,0
Rhode Island,US,41.6809,-71.5118,03-13-2020 ,0
Rhode Island,US,41.6809,-71.5118,03-13-2020 ,0
Rhode Island,US,41.6809,-71.5118,03-13-2020 ,0
Rhode Island,US,41.6809,-71.5118,03-13-2020 ,0
South Carolina,US,33.8569,-80.945,03-13-2020 ,0
South Carolina,US,33.8569,-80.945,03-13-2020 ,0
South Carolina,US,33.8569,-80.945,03-13-2020 ,0
South Carolina,US,33.856892,-80.945007,03-13-2020 ,0
South Carolina,US,33.8569,-80.945,03-13-2020 ,0
South Carolina,US,33.8569,-80.945,03-13-2020 ,0
South Carolina,US,33.8569,-80.945,03-13-2020 ,0
South Carolina,US,33.8569,-80.945,03-13-2020 ,0
South Dakota,US,44.2998,-99.4388,03-13-2020 ,1
South Dakota,US,44.2998,-99.4388,03-13-2020 ,1
South Dakota,US,44.2998,-99.4388,03-13-2020 ,1
South Dakota,US,44.299782,-99.438828,03-13-2020 ,1
South Dakota,US,44.2998,-99.4388,03-13-2020 ,1
South Dakota,US,44.2998,-99.4388,03-13-2020 ,1
South Dakota,US,44.2998,-99.4388,03-13-2020 ,1
South Dakota,US,44.2998,-99.4388,03-13-2020 ,1
Tennessee,US,35.7478,-86.6923,03-13-2020 ,0
Tennessee,US,35.7478,-86.6923,03-13-2020 ,0
Tennessee,US,35.7478,-86.6923,03-13-2020 ,0
Tennessee,US,35.747845,-86.692345,03-13-2020 ,0
Tennessee,US,35.7478,-86.6923,03-13-2020 ,0
Tennessee,US,35.7478,-86.6923,03-13-2020 ,0
Tennessee,US,35.7478,-86.6923,03-13-2020 ,0
Tennessee,US,35.7478,-86.6923,03-13-2020 ,0
Texas,US,31.0545,-97.5635,03-13-2020 ,0
Texas,US,31.0545,-97.5635,03-13-2020 ,0
Texas,US,31.0545,-97.5635,03-13-2020 ,0
Texas,US,31.054487,-97.563461,03-13-2020 ,0
Texas,US,31.0545,-97.5635,03-13-2020 ,0
Texas,US,31.0545,-97.5635,03-13-2020 ,0
Texas,US,31.0545,-97.5635,03-13-2020 ,0
Texas,US,31.0545,-97.5635,03-13-2020 ,0
Utah,US,40.15,-111.8624,03-13-2020 ,0
Utah,US,40.15,-111.8624,03-13-2020 ,0
Utah,US,40.15,-111.8624,03-13-2020 ,0
Utah,US,40.150032,-111.862434,03-13-2020 ,0
Utah,US,40.15,-111.8624,03-13-2020 ,0
Utah,US,40.15,-111.8624,03-13-2020 ,0
Utah,US,40.15,-111.8624,03-13-2020 ,0
Utah,US,40.15,-111.8624,03-13-2020 ,0
Vermont,US,44.0459,-72.7107,03-13-2020 ,0
Vermont,US,44.0459,-72.7107,03-13-2020 ,0
Vermont,US,44.0459,-72.7107,03-13-2020 ,0
Vermont,US,44.045876,-72.710686,03-13-2020 ,0
Vermont,US,44.0459,-72.7107,03-13-2020 ,0
Vermont,US,44.0459,-72.7107,03-13-2020 ,0
Vermont,US,44.0459,-72.7107,03-13-2020 ,0
Vermont,US,44.0459,-72.7107,03-13-2020 ,0
Virginia,US,37.7693,-78.17,03-13-2020 ,0
Virginia,US,37.7693,-78.17,03-13-2020 ,0
Virginia,US,37.7693,-78.17,03-13-2020 ,0
Virginia,US,37.769337,-78.169968,03-13-2020 ,0
Virginia,US,37.7693,-78.17,03-13-2020 ,0
Virginia,US,37.7693,-78.17,03-13-2020 ,0
Virginia,US,37.7693,-78.17,03-13-2020 ,0
Virginia,US,37.7693,-78.17,03-13-2020 ,0
Washington,US,47.7511,-120.74,03-13-2020 ,37
West Virginia,US,38.4912,-80.9545,03-13-2020 ,0
West Virginia,US,38.4912,-80.9545,03-13-2020 ,0
West Virginia,US,38.4912,-80.9545,03-13-2020 ,0
West Virginia,US,38.491226,-80.954453,03-13-2020 ,0
West Virginia,US,38.4912,-80.9545,03-13-2020 ,0
West Virginia,US,38.4912,-80.9545,03-13-2020 ,0
West Virginia,US,38.4912,-80.9545,03-13-2020 ,0
West Virginia,US,38.4912,-80.9545,03-13-2020 ,0
Wisconsin,US,44.2685,-89.6165,03-13-2020 ,0
Wisconsin,US,44.2685,-89.6165,03-13-2020 ,0
Wisconsin,US,44.2685,-89.6165,03-13-2020 ,0
Wisconsin,US,44.268543,-89.616508,03-13-2020 ,0
Wisconsin,US,44.2685,-89.6165,03-13-2020 ,0
Wisconsin,US,44.2685,-89.6165,03-13-2020 ,0
Wisconsin,US,44.2685,-89.6165,03-13-2020 ,0
Wisconsin,US,44.2685,-89.6165,03-13-2020 ,0
Wyoming,US,42.756,-107.3025,03-13-2020 ,0
Wyoming,US,42.756,-107.3025,03-13-2020 ,0
Wyoming,US,42.756,-107.3025,03-13-2020 ,0
Wyoming,US,42.755966,-107.30249,03-13-2020 ,0
Wyoming,US,42.756,-107.3025,03-13-2020 ,0
Wyoming,US,42.756,-107.3025,03-13-2020 ,0
Wyoming,US,42.756,-107.3025,03-13-2020 ,0
Wyoming,US,42.756,-107.3025,03-13-2020 ,0
,Vietnam,16,108,03-13-2020 ,0
,Mongolia,46.8625,103.8467,03-13-2020 ,0
,Mongolia,46.8625,103.8467,03-13-2020 ,0
,Mongolia,46.8625,103.8467,03-13-2020 ,0
,Mongolia,46.8625,103.8467,03-13-2020 ,0
,Mongolia,46.8625,103.8467,03-13-2020 ,0
,Mongolia,46.8625,103.8467,03-13-2020 ,0
,Mongolia,46.8625,103.8467,03-13-2020 ,0
,Mongolia,46.8625,103.8467,03-13-2020 ,0
,Jamaica,18.1096,-77.2975,03-13-2020 ,0
,Jamaica,18.1096,-77.2975,03-13-2020 ,0
,Jamaica,18.1096,-77.2975,03-13-2020 ,0
,Jamaica,18.1096,-77.2975,03-13-2020 ,0
,Jamaica,18.1096,-77.2975,03-13-2020 ,0
,Jamaica,18.1096,-77.2975,03-13-2020 ,0
,Jamaica,18.1096,-77.2975,03-13-2020 ,0
,Afghanistan,33,65,03-13-2020 ,0
,Monaco,43.7333,7.4167,03-13-2020 ,0
,Liechtenstein,47.14,9.55,03-13-2020 ,0
,Guyana,5,-58.75,03-13-2020 ,1
,Guyana,5,-58.75,03-13-2020 ,1
,Guyana,4.8604,-58.9302,03-13-2020 ,1
,Guyana,4.8604,-58.9302,03-13-2020 ,1
,Guyana,4.8604,-58.9302,03-13-2020 ,1
,Guyana,4.8604,-58.9302,03-13-2020 ,1
,Taiwan*,23.7,121,03-13-2020 ,1
,Taiwan*,23.7,121,03-13-2020 ,1
,Taiwan*,23.7,121,03-13-2020 ,1
,Taiwan*,23.7,121,03-13-2020 ,1
,Taiwan*,23.7,121,03-13-2020 ,1
,Taiwan*,23.7,121,03-13-2020 ,1
,Taiwan*,23.7,121,03-13-2020 ,1
Hubei,China,30.9756,112.2707,03-14-2020 ,3075
Hubei,China,30.9756,112.2707,03-14-2020 ,3075
Hubei,China,30.9756,112.2707,03-14-2020 ,3075
Hubei,China,30.9756,112.2707,03-14-2020 ,3075
Hubei,China,30.9756,112.2707,03-14-2020 ,3075
Hubei,China,30.9756,112.2707,03-14-2020 ,3075
Hubei,China,30.9756,112.2707,03-14-2020 ,3075
,Italy,43,12,03-14-2020 ,1441
,Iran,32,53,03-14-2020 ,611
,"Korea, South",36,128,03-14-2020 ,72
,"Korea, South",36,128,03-14-2020 ,72
,"Korea, South",35.9078,127.7669,03-14-2020 ,72
,"Korea, South",35.9078,127.7669,03-14-2020 ,72
,"Korea, South",35.9078,127.7669,03-14-2020 ,72
,"Korea, South",35.9078,127.7669,03-14-2020 ,72
,"Korea, South",35.9078,127.7669,03-14-2020 ,72
,Spain,40,-4,03-14-2020 ,195
,Germany,51,9,03-14-2020 ,9
France,France,46.2276,2.2137,03-14-2020 ,91
France,France,46.2276,2.2137,03-14-2020 ,91
France,France,46.2276,2.2137,03-14-2020 ,91
France,France,46.2276,2.2137,03-14-2020 ,91
France,France,46.2276,2.2137,03-14-2020 ,91
France,France,46.2276,2.2137,03-14-2020 ,91
France,France,46.2276,2.2137,03-14-2020 ,91
,Switzerland,46.8182,8.2275,03-14-2020 ,13
Guangdong,China,23.3417,113.4244,03-14-2020 ,8
Guangdong,China,23.3417,113.4244,03-14-2020 ,8
Guangdong,China,23.3417,113.4244,03-14-2020 ,8
Guangdong,China,23.3417,113.4244,03-14-2020 ,8
Guangdong,China,23.3417,113.4244,03-14-2020 ,8
Guangdong,China,23.3417,113.4244,03-14-2020 ,8
Guangdong,China,23.3417,113.4244,03-14-2020 ,8
Henan,China,33.882,113.614,03-14-2020 ,22
Henan,China,33.882,113.614,03-14-2020 ,22
Henan,China,33.882,113.614,03-14-2020 ,22
Henan,China,33.882,113.614,03-14-2020 ,22
Henan,China,33.882,113.614,03-14-2020 ,22
Henan,China,33.882,113.614,03-14-2020 ,22
Henan,China,33.882,113.614,03-14-2020 ,22
Zhejiang,China,29.1832,120.0934,03-14-2020 ,1
Zhejiang,China,29.1832,120.0934,03-14-2020 ,1
Zhejiang,China,29.1832,120.0934,03-14-2020 ,1
Zhejiang,China,29.1832,120.0934,03-14-2020 ,1
Zhejiang,China,29.1832,120.0934,03-14-2020 ,1
Zhejiang,China,29.1832,120.0934,03-14-2020 ,1
Zhejiang,China,29.1832,120.0934,03-14-2020 ,1
United Kingdom,United Kingdom,55.3781,-3.436,03-14-2020 ,21
United Kingdom,United Kingdom,55.3781,-3.436,03-14-2020 ,21
United Kingdom,United Kingdom,55.3781,-3.436,03-14-2020 ,21
United Kingdom,United Kingdom,55.3781,-3.436,03-14-2020 ,21
United Kingdom,United Kingdom,55.3781,-3.436,03-14-2020 ,21
,Norway,60.472,8.4689,03-14-2020 ,3
Hunan,China,27.6104,111.7088,03-14-2020 ,4
Hunan,China,27.6104,111.7088,03-14-2020 ,4
Hunan,China,27.6104,111.7088,03-14-2020 ,4
Hunan,China,27.6104,111.7088,03-14-2020 ,4
Hunan,China,27.6104,111.7088,03-14-2020 ,4
Hunan,China,27.6104,111.7088,03-14-2020 ,4
Hunan,China,27.6104,111.7088,03-14-2020 ,4
Anhui,China,31.8257,117.2264,03-14-2020 ,6
Anhui,China,31.8257,117.2264,03-14-2020 ,6
Anhui,China,31.8257,117.2264,03-14-2020 ,6
Anhui,China,31.8257,117.2264,03-14-2020 ,6
Anhui,China,31.8257,117.2264,03-14-2020 ,6
Anhui,China,31.8257,117.2264,03-14-2020 ,6
Anhui,China,31.8257,117.2264,03-14-2020 ,6
,Sweden,63,16,03-14-2020 ,2
,Netherlands,52.1326,5.2913,03-14-2020 ,12
Jiangxi,China,27.614,115.7221,03-14-2020 ,1
Jiangxi,China,27.614,115.7221,03-14-2020 ,1
Jiangxi,China,27.614,115.7221,03-14-2020 ,1
Jiangxi,China,27.614,115.7221,03-14-2020 ,1
Jiangxi,China,27.614,115.7221,03-14-2020 ,1
Jiangxi,China,27.614,115.7221,03-14-2020 ,1
Jiangxi,China,27.614,115.7221,03-14-2020 ,1
Denmark,Denmark,56.2639,9.5018,03-14-2020 ,1
Denmark,Denmark,56.2639,9.5018,03-14-2020 ,1
Denmark,Denmark,56.2639,9.5018,03-14-2020 ,1
Denmark,Denmark,56.2639,9.5018,03-14-2020 ,1
Denmark,Denmark,56.2639,9.5018,03-14-2020 ,1
Denmark,Denmark,56.2639,9.5018,03-14-2020 ,1
Denmark,Denmark,56.2639,9.5018,03-14-2020 ,1
,Japan,36,138,03-14-2020 ,22
Shandong,China,36.3427,118.1498,03-14-2020 ,7
Shandong,China,36.3427,118.1498,03-14-2020 ,7
Shandong,China,36.3427,118.1498,03-14-2020 ,7
Shandong,China,36.3427,118.1498,03-14-2020 ,7
Shandong,China,36.3427,118.1498,03-14-2020 ,7
Shandong,China,36.3427,118.1498,03-14-2020 ,7
Shandong,China,36.3427,118.1498,03-14-2020 ,7
Diamond Princess,Cruise Ship,35.4437,139.638,03-14-2020 ,7
Diamond Princess,Cruise Ship,35.4437,139.638,03-14-2020 ,7
Diamond Princess,Cruise Ship,35.4498,139.6649,03-14-2020 ,7
Diamond Princess,Cruise Ship,35.4498,139.6649,03-14-2020 ,7
Diamond Princess,Cruise Ship,35.4498,139.6649,03-14-2020 ,7
Diamond Princess,Cruise Ship,35.4498,139.6649,03-14-2020 ,7
Diamond Princess,Cruise Ship,35.4498,139.6649,03-14-2020 ,7
,Belgium,50.8333,4,03-14-2020 ,4
,Austria,47.5162,14.5501,03-14-2020 ,1
Jiangsu,China,32.9711,119.455,03-14-2020 ,0
Jiangsu,China,32.9711,119.455,03-14-2020 ,0
Jiangsu,China,32.9711,119.455,03-14-2020 ,0
Jiangsu,China,32.9711,119.455,03-14-2020 ,0
Jiangsu,China,32.9711,119.455,03-14-2020 ,0
Jiangsu,China,32.9711,119.455,03-14-2020 ,0
Jiangsu,China,32.9711,119.455,03-14-2020 ,0
Chongqing,China,30.0572,107.874,03-14-2020 ,6
Chongqing,China,30.0572,107.874,03-14-2020 ,6
Chongqing,China,30.0572,107.874,03-14-2020 ,6
Chongqing,China,30.0572,107.874,03-14-2020 ,6
Chongqing,China,30.0572,107.874,03-14-2020 ,6
Chongqing,China,30.0572,107.874,03-14-2020 ,6
Chongqing,China,30.0572,107.874,03-14-2020 ,6
Washington,US,47.7511,-120.74,03-14-2020 ,37
Sichuan,China,30.6171,102.7103,03-14-2020 ,3
Sichuan,China,30.6171,102.7103,03-14-2020 ,3
Sichuan,China,30.6171,102.7103,03-14-2020 ,3
Sichuan,China,30.6171,102.7103,03-14-2020 ,3
Sichuan,China,30.6171,102.7103,03-14-2020 ,3
Sichuan,China,30.6171,102.7103,03-14-2020 ,3
Sichuan,China,30.6171,102.7103,03-14-2020 ,3
New York,US,42.1657,-74.9481,03-14-2020 ,2
New York,US,42.1657,-74.9481,03-14-2020 ,2
New York,US,42.1657,-74.9481,03-14-2020 ,2
New York,US,42.165726,-74.948051,03-14-2020 ,2
New York,US,42.1657,-74.9481,03-14-2020 ,2
New York,US,42.1657,-74.9481,03-14-2020 ,2
New York,US,42.1657,-74.9481,03-14-2020 ,2
New York,US,42.1657,-74.9481,03-14-2020 ,2
Heilongjiang,China,47.862,127.7615,03-14-2020 ,13
Heilongjiang,China,47.862,127.7615,03-14-2020 ,13
Heilongjiang,China,47.862,127.7615,03-14-2020 ,13
Heilongjiang,China,47.862,127.7615,03-14-2020 ,13
Heilongjiang,China,47.862,127.7615,03-14-2020 ,13
Heilongjiang,China,47.862,127.7615,03-14-2020 ,13
Heilongjiang,China,47.862,127.7615,03-14-2020 ,13
Beijing,China,40.1824,116.4142,03-14-2020 ,8
Beijing,China,40.1824,116.4142,03-14-2020 ,8
Beijing,China,40.1824,116.4142,03-14-2020 ,8
Beijing,China,40.1824,116.4142,03-14-2020 ,8
Beijing,China,40.1824,116.4142,03-14-2020 ,8
Beijing,China,40.1824,116.4142,03-14-2020 ,8
Beijing,China,40.1824,116.4142,03-14-2020 ,8
Shanghai,China,31.202,121.4491,03-14-2020 ,3
Shanghai,China,31.202,121.4491,03-14-2020 ,3
Shanghai,China,31.202,121.4491,03-14-2020 ,3
Shanghai,China,31.202,121.4491,03-14-2020 ,3
Shanghai,China,31.202,121.4491,03-14-2020 ,3
Shanghai,China,31.202,121.4491,03-14-2020 ,3
Shanghai,China,31.202,121.4491,03-14-2020 ,3
California,US,36.7783,-119.418,03-14-2020 ,5
,Qatar,25.3548,51.1839,03-14-2020 ,0
Hebei,China,39.549,116.1306,03-14-2020 ,6
Hebei,China,39.549,116.1306,03-14-2020 ,6
Hebei,China,38.0428,114.5149,03-14-2020 ,6
Hebei,China,38.0428,114.5149,03-14-2020 ,6
Hebei,China,38.0428,114.5149,03-14-2020 ,6
Hebei,China,38.0428,114.5149,03-14-2020 ,6
Hebei,China,38.0428,114.5149,03-14-2020 ,6
Fujian,China,26.0789,117.9874,03-14-2020 ,1
Fujian,China,26.0789,117.9874,03-14-2020 ,1
Fujian,China,26.0789,117.9874,03-14-2020 ,1
Fujian,China,26.0789,117.9874,03-14-2020 ,1
Fujian,China,26.0789,117.9874,03-14-2020 ,1
Fujian,China,26.0789,117.9874,03-14-2020 ,1
Fujian,China,26.0789,117.9874,03-14-2020 ,1
Guangxi,China,23.8298,108.7881,03-14-2020 ,2
Guangxi,China,23.8298,108.7881,03-14-2020 ,2
Guangxi,China,23.8298,108.7881,03-14-2020 ,2
Guangxi,China,23.8298,108.7881,03-14-2020 ,2
Guangxi,China,23.8298,108.7881,03-14-2020 ,2
Guangxi,China,23.8298,108.7881,03-14-2020 ,2
Guangxi,China,23.8298,108.7881,03-14-2020 ,2
Shaanxi,China,35.1917,108.8701,03-14-2020 ,2
Shaanxi,China,35.1917,108.8701,03-14-2020 ,2
Shaanxi,China,35.1917,108.8701,03-14-2020 ,2
Shaanxi,China,35.1917,108.8701,03-14-2020 ,2
Shaanxi,China,35.1917,108.8701,03-14-2020 ,2
Shaanxi,China,35.1917,108.8701,03-14-2020 ,2
Shaanxi,China,35.1917,108.8701,03-14-2020 ,2
,Malaysia,2.5,112.5,03-14-2020 ,0
,Greece,39.0742,21.8243,03-14-2020 ,3
,Finland,64,26,03-14-2020 ,0
,Singapore,1.2833,103.8333,03-14-2020 ,0
,Bahrain,26.0275,50.55,03-14-2020 ,0
,Israel,31,35,03-14-2020 ,0
,Czechia,49.8175,15.473,03-14-2020 ,0
,Czechia,49.8175,15.473,03-14-2020 ,0
,Czechia,49.8175,15.473,03-14-2020 ,0
,Czechia,49.8175,15.473,03-14-2020 ,0
,Czechia,49.8175,15.473,03-14-2020 ,0
,Czechia,49.8175,15.473,03-14-2020 ,0
,Czechia,49.8175,15.473,03-14-2020 ,0
,Slovenia,46.1512,14.9955,03-14-2020 ,1
Yunnan,China,24.974,101.487,03-14-2020 ,2
Yunnan,China,24.974,101.487,03-14-2020 ,2
Yunnan,China,24.974,101.487,03-14-2020 ,2
Yunnan,China,24.974,101.487,03-14-2020 ,2
Yunnan,China,24.974,101.487,03-14-2020 ,2
Yunnan,China,24.974,101.487,03-14-2020 ,2
Yunnan,China,24.974,101.487,03-14-2020 ,2
,Portugal,39.3999,-8.2245,03-14-2020 ,0
Hainan,China,19.1959,109.7453,03-14-2020 ,6
Hainan,China,19.1959,109.7453,03-14-2020 ,6
Hainan,China,19.1959,109.7453,03-14-2020 ,6
Hainan,China,19.1959,109.7453,03-14-2020 ,6
Hainan,China,19.1959,109.7453,03-14-2020 ,6
Hainan,China,19.1959,109.7453,03-14-2020 ,6
Hainan,China,19.1959,109.7453,03-14-2020 ,6
,Iceland,64.9631,-19.0208,03-14-2020 ,0
,Brazil,-14.235,-51.9253,03-14-2020 ,0
Guizhou,China,26.8154,106.8748,03-14-2020 ,2
Guizhou,China,26.8154,106.8748,03-14-2020 ,2
Guizhou,China,26.8154,106.8748,03-14-2020 ,2
Guizhou,China,26.8154,106.8748,03-14-2020 ,2
Guizhou,China,26.8154,106.8748,03-14-2020 ,2
Guizhou,China,26.8154,106.8748,03-14-2020 ,2
Guizhou,China,26.8154,106.8748,03-14-2020 ,2
Hong Kong,China,22.3,114.2,03-14-2020 ,4
Hong Kong,China,22.3,114.2,03-14-2020 ,4
Hong Kong,China,22.3,114.2,03-14-2020 ,4
Hong Kong,China,22.3,114.2,03-14-2020 ,4
Hong Kong,China,22.3,114.2,03-14-2020 ,4
Hong Kong,China,22.3,114.2,03-14-2020 ,4
Hong Kong,China,22.3,114.2,03-14-2020 ,4
