Province/State,Country/Region,Lat,Long,Date,Confirmed,Last Update
New South Wales,Australia,-33.8688,151.2093,03-13-2020 ,92,
Victoria,Australia,-37.8136,144.9631,03-13-2020 ,36,
Queensland,Australia,-28.0167,153.4,03-13-2020 ,35,
South Australia,Australia,-34.9285,138.6007,03-13-2020 ,16,
Channel Islands,United Kingdom,49.3723,-2.3644,03-13-2020 ,2,
Channel Islands,United Kingdom,49.3723,-2.3644,03-13-2020 ,2,
Channel Islands,United Kingdom,49.372284,-2.364351,03-13-2020 ,2,
Channel Islands,United Kingdom,49.3723,-2.3644,03-13-2020 ,2,
Channel Islands,United Kingdom,49.3723,-2.3644,03-13-2020 ,2,
Channel Islands,United Kingdom,49.3723,-2.3644,03-13-2020 ,2,
Channel Islands,United Kingdom,49.3723,-2.3644,03-13-2020 ,2,
,Philippines,13,122,03-13-2020 ,64,
,Nepal,28.1667,84.25,03-13-2020 ,1,
,Sri Lanka,7,81,03-13-2020 ,6,
,United Arab Emirates,24,54,03-13-2020 ,85,
,Thailand,15,101,03-13-2020 ,75,
,Cambodia,11.55,104.9167,03-13-2020 ,5,
,San Marino,43.9424,12.4578,03-13-2020 ,80,
Ontario,Canada,51.2538,-85.3232,03-13-2020 ,74,
Australian Capital Territory,Australia,-35.4735,149.0124,03-13-2020 ,1,
Australian Capital Territory,Australia,-35.4735,149.0124,03-13-2020 ,1,
Australian Capital Territory,Australia,-35.4735,149.0124,03-13-2020 ,1,
Australian Capital Territory,Australia,-35.4735,149.0124,03-13-2020 ,1,
Australian Capital Territory,Australia,-35.4735,149.0124,03-13-2020 ,1,
,Germany,51,9,03-13-2020 ,3675,
,Congo (Kinshasa),-4.0383,21.7587,03-13-2020 ,2,
,Congo (Kinshasa),-4.0383,21.7587,03-13-2020 ,2,
,Congo (Kinshasa),-4.0383,21.7587,03-13-2020 ,2,
,Congo (Kinshasa),-4.0383,21.7587,03-13-2020 ,2,
,Congo (Kinshasa),-4.0383,21.7587,03-13-2020 ,2,
,Congo (Kinshasa),-4.0383,21.7587,03-13-2020 ,2,
,Congo (Kinshasa),-4.0383,21.7587,03-13-2020 ,2,
,Honduras,15.2,-86.2419,03-13-2020 ,2,
,Honduras,15.2,-86.2419,03-13-2020 ,2,
,Honduras,15.2,-86.2419,03-13-2020 ,2,
,Honduras,15.2,-86.2419,03-13-2020 ,2,
,Honduras,15.2,-86.2419,03-13-2020 ,2,
,Honduras,15.2,-86.2419,03-13-2020 ,2,
,Honduras,15.2,-86.2419,03-13-2020 ,2,
Diamond Princess,US,35.4437,139.638,03-13-2020 ,46,
Diamond Princess,US,35.4437,139.638,03-13-2020 ,46,
Diamond Princess,US,35.4437,139.638,03-13-2020 ,46,
Diamond Princess,US,35.4437,139.638,03-13-2020 ,46,
Diamond Princess,US,35.4437,139.638,03-13-2020 ,46,
Diamond Princess,US,35.4437,139.638,03-13-2020 ,46,
Diamond Princess,US,35.4437,139.638,03-13-2020 ,46,
Diamond Princess,US,35.4437,139.638,03-13-2020 ,46,
,Algeria,28.0339,1.6596,03-13-2020 ,26,
,Reunion,-21.1151,55.5364,03-13-2020 ,5,
,Reunion,-21.1151,55.5364,03-13-2020 ,5,
,Reunion,-21.1151,55.5364,03-13-2020 ,5,
,Reunion,-21.1151,55.5364,03-13-2020 ,5,
,Reunion,-21.1151,55.5364,03-13-2020 ,5,
,Reunion,-21.1151,55.5364,03-13-2020 ,5,
,Reunion,-21.1151,55.5364,03-13-2020 ,5,
,Oman,21,57,03-13-2020 ,19,
Diamond Princess,Cruise Ship,35.4437,139.638,03-13-2020 ,696,
Diamond Princess,Cruise Ship,35.4437,139.638,03-13-2020 ,696,
Diamond Princess,Cruise Ship,35.4498,139.6649,03-13-2020 ,696,
Diamond Princess,Cruise Ship,35.4498,139.6649,03-13-2020 ,696,
Diamond Princess,Cruise Ship,35.4498,139.6649,03-13-2020 ,696,
Diamond Princess,Cruise Ship,35.4498,139.6649,03-13-2020 ,696,
Diamond Princess,Cruise Ship,35.4498,139.6649,03-13-2020 ,696,
New Brunswick,Canada,46.5653,-66.4619,03-13-2020 ,1,
New Brunswick,Canada,46.5653,-66.4619,03-13-2020 ,1,
New Brunswick,Canada,46.5653,-66.4619,03-13-2020 ,1,
New Brunswick,Canada,46.5653,-66.4619,03-13-2020 ,1,
New Brunswick,Canada,46.5653,-66.4619,03-13-2020 ,1,
New Brunswick,Canada,46.5653,-66.4619,03-13-2020 ,1,
New Brunswick,Canada,46.5653,-66.4619,03-13-2020 ,1,
,Italy,43,12,03-13-2020 ,17660,
,Iraq,33,44,03-13-2020 ,101,
,Lebanon,33.8547,35.8623,03-13-2020 ,77,
From Diamond Princess,Australia,35.4437,139.638,03-13-2020 ,0,
,Ukraine,48.3794,31.1656,03-13-2020 ,3,
,Austria,47.5162,14.5501,03-13-2020 ,504,
,Switzerland,46.8182,8.2275,03-13-2020 ,1139,
,Ireland,53.1424,-7.6921,03-13-2020 ,90,
,Georgia,42.3154,43.3569,03-13-2020 ,25,
,Bangladesh,23.685,90.3563,03-13-2020 ,3,
,Kuwait,29.5,47.75,03-13-2020 ,80,
,North Macedonia,41.6086,21.7453,03-13-2020 ,14,
,Brazil,-14.235,-51.9253,03-13-2020 ,151,
,Greece,39.0742,21.8243,03-13-2020 ,190,
,Sweden,63,16,03-13-2020 ,814,
,Pakistan,30.3753,69.3451,03-13-2020 ,28,
,Norway,60.472,8.4689,03-13-2020 ,996,
France,France,46.2276,2.2137,03-13-2020 ,3661,
France,France,46.2276,2.2137,03-13-2020 ,3661,
France,France,46.2276,2.2137,03-13-2020 ,3661,
France,France,46.2276,2.2137,03-13-2020 ,3661,
France,France,46.2276,2.2137,03-13-2020 ,3661,
France,France,46.2276,2.2137,03-13-2020 ,3661,
France,France,46.2276,2.2137,03-13-2020 ,3661,
,Turkey,38.9637,35.2433,03-13-2020 ,5,
,Turkey,38.9637,35.2433,03-13-2020 ,5,
,Turkey,38.9637,35.2433,03-13-2020 ,5,
,Turkey,38.9637,35.2433,03-13-2020 ,5,
,Turkey,38.9637,35.2433,03-13-2020 ,5,
,Turkey,38.9637,35.2433,03-13-2020 ,5,
,Turkey,38.9637,35.2433,03-13-2020 ,5,
,Bahrain,26.0275,50.55,03-13-2020 ,189,
,Iceland,64.9631,-19.0208,03-13-2020 ,134,
,Ecuador,-1.8312,-78.1834,03-13-2020 ,17,
,Estonia,58.5953,25.0136,03-13-2020 ,79,
Denmark,Denmark,56.2639,9.5018,03-13-2020 ,801,
Denmark,Denmark,56.2639,9.5018,03-13-2020 ,801,
Denmark,Denmark,56.2639,9.5018,03-13-2020 ,801,
Denmark,Denmark,56.2639,9.5018,03-13-2020 ,801,
Denmark,Denmark,56.2639,9.5018,03-13-2020 ,801,
Denmark,Denmark,56.2639,9.5018,03-13-2020 ,801,
Denmark,Denmark,56.2639,9.5018,03-13-2020 ,801,
United Kingdom,United Kingdom,55.3781,-3.436,03-13-2020 ,798,
United Kingdom,United Kingdom,55.3781,-3.436,03-13-2020 ,798,
United Kingdom,United Kingdom,55.3781,-3.436,03-13-2020 ,798,
United Kingdom,United Kingdom,55.3781,-3.436,03-13-2020 ,798,
United Kingdom,United Kingdom,55.3781,-3.436,03-13-2020 ,798,
,Netherlands,52.1326,5.2913,03-13-2020 ,804,
,Cuba,22,-80,03-13-2020 ,4,
,Cuba,21.5218,-77.7812,03-13-2020 ,4,
,Cuba,21.5218,-77.7812,03-13-2020 ,4,
,Cuba,21.5218,-77.7812,03-13-2020 ,4,
,Cuba,21.5218,-77.7812,03-13-2020 ,4,
,Cuba,21.5218,-77.7812,03-13-2020 ,4,
Quebec,Canada,52.9399,-73.5491,03-13-2020 ,17,
,Nigeria,9.082,8.6753,03-13-2020 ,2,
,Lithuania,55.1694,23.8813,03-13-2020 ,6,
,New Zealand,-40.9006,174.886,03-13-2020 ,5,
,Belarus,53.7098,27.9534,03-13-2020 ,27,
,Azerbaijan,40.1431,47.5769,03-13-2020 ,15,
,Armenia,40.0691,45.0382,03-13-2020 ,8,
,Kazakhstan,48.0196,66.9237,03-13-2020 ,4,
,Kazakhstan,48.0196,66.9237,03-13-2020 ,4,
,Kazakhstan,48.0196,66.9237,03-13-2020 ,4,
,Kazakhstan,48.0196,66.9237,03-13-2020 ,4,
,Kazakhstan,48.0196,66.9237,03-13-2020 ,4,
,Iran,32,53,03-13-2020 ,11364,
,Israel,31,35,03-13-2020 ,161,
French Polynesia,France,-17.6797,149.4068,03-13-2020 ,3,
French Polynesia,France,-17.6797,149.4068,03-13-2020 ,3,
French Polynesia,France,-17.6797,-149.4068,03-13-2020 ,3,
French Polynesia,France,-17.6797,-149.4068,03-13-2020 ,3,
French Polynesia,France,-17.6797,-149.4068,03-13-2020 ,3,
Western Australia,Australia,-31.9505,115.8605,03-13-2020 ,14,
,Cayman Islands,19.3133,-81.2546,03-13-2020 ,1,
,Cayman Islands,19.3133,-81.2546,03-13-2020 ,1,
,Cayman Islands,19.3133,-81.2546,03-13-2020 ,1,
,Japan,36,138,03-13-2020 ,701,
,Czechia,49.8175,15.473,03-13-2020 ,141,
,Czechia,49.8175,15.473,03-13-2020 ,141,
,Czechia,49.8175,15.473,03-13-2020 ,141,
,Czechia,49.8175,15.473,03-13-2020 ,141,
,Czechia,49.8175,15.473,03-13-2020 ,141,
,Czechia,49.8175,15.473,03-13-2020 ,141,
,Czechia,49.8175,15.473,03-13-2020 ,141,
,Qatar,25.3548,51.1839,03-13-2020 ,320,
,Singapore,1.2833,103.8333,03-13-2020 ,200,
,Guadeloupe,16.265,-61.551,03-13-2020 ,1,
,Guadeloupe,16.265,-61.551,03-13-2020 ,1,
,Guadeloupe,16.265,-61.551,03-13-2020 ,1,
,Guadeloupe,16.265,-61.551,03-13-2020 ,1,
,Guadeloupe,16.265,-61.551,03-13-2020 ,1,
,Dominican Republic,18.7357,-70.1627,03-13-2020 ,5,
,Egypt,26,30,03-13-2020 ,80,
,Bolivia,-16.2902,-63.5887,03-13-2020 ,3,
,Bolivia,-16.2902,-63.5887,03-13-2020 ,3,
,Bolivia,-16.2902,-63.5887,03-13-2020 ,3,
,Bolivia,-16.2902,-63.5887,03-13-2020 ,3,
,Bolivia,-16.2902,-63.5887,03-13-2020 ,3,
,Bolivia,-16.2902,-63.5887,03-13-2020 ,3,
,Bolivia,-16.2902,-63.5887,03-13-2020 ,3,
Manitoba,Canada,53.7609,-98.8139,03-13-2020 ,4,
Manitoba,Canada,53.7609,-98.8139,03-13-2020 ,4,
Manitoba,Canada,53.7609,-98.8139,03-13-2020 ,4,
Manitoba,Canada,53.7609,-98.8139,03-13-2020 ,4,
Manitoba,Canada,53.7609,-98.8139,03-13-2020 ,4,
Saskatchewan,Canada,52.9399,-106.4509,03-13-2020 ,2,
Saskatchewan,Canada,52.9399,-106.4509,03-13-2020 ,2,
Saskatchewan,Canada,52.9399,-106.4509,03-13-2020 ,2,
Saskatchewan,Canada,52.9399,-106.4509,03-13-2020 ,2,
Saskatchewan,Canada,52.9399,-106.4509,03-13-2020 ,2,
,Indonesia,-0.7893,113.9213,03-13-2020 ,69,
,"Korea, South",36,128,03-13-2020 ,7979,
,"Korea, South",36,128,03-13-2020 ,7979,
,"Korea, South",35.9078,127.7669,03-13-2020 ,7979,
,"Korea, South",35.9078,127.7669,03-13-2020 ,7979,
,"Korea, South",35.9078,127.7669,03-13-2020 ,7979,
,"Korea, South",35.9078,127.7669,03-13-2020 ,7979,
,"Korea, South",35.9078,127.7669,03-13-2020 ,7979,
,Latvia,56.8796,24.6032,03-13-2020 ,17,
,Senegal,14.4974,-14.4524,03-13-2020 ,10,
,Ethiopia,9.145,40.4897,03-13-2020 ,1,
,Ethiopia,9.145,40.4897,03-13-2020 ,1,
,Ethiopia,9.145,40.4897,03-13-2020 ,1,
,Ethiopia,9.145,40.4897,03-13-2020 ,1,
,Ethiopia,9.145,40.4897,03-13-2020 ,1,
,Sudan,12.8628,30.2176,03-13-2020 ,1,
,Sudan,12.8628,30.2176,03-13-2020 ,1,
,Sudan,12.8628,30.2176,03-13-2020 ,1,
,Sudan,12.8628,30.2176,03-13-2020 ,1,
,Sudan,12.8628,30.2176,03-13-2020 ,1,
,Portugal,39.3999,-8.2245,03-13-2020 ,112,
,Andorra,42.5063,1.5218,03-13-2020 ,1,
,Guinea,9.9456,-9.6966,03-13-2020 ,1,
,Guinea,9.9456,-9.6966,03-13-2020 ,1,
,Guinea,9.9456,-9.6966,03-13-2020 ,1,
,Guinea,9.9456,-9.6966,03-13-2020 ,1,
,Guinea,9.9456,-9.6966,03-13-2020 ,1,
,Antigua and Barbuda,17.0608,-61.7964,03-13-2020 ,1,
,Antigua and Barbuda,17.0608,-61.7964,03-13-2020 ,1,
,Antigua and Barbuda,17.0608,-61.7964,03-13-2020 ,1,
,Antigua and Barbuda,17.0608,-61.7964,03-13-2020 ,1,
,Antigua and Barbuda,17.0608,-61.7964,03-13-2020 ,1,
,Belgium,50.8333,4,03-13-2020 ,559,
,Russia,60,90,03-13-2020 ,45,
,India,21,78,03-13-2020 ,82,
,Morocco,31.7917,-7.0926,03-13-2020 ,7,
,Aruba,12.5211,-69.9683,03-13-2020 ,2,
,Aruba,12.5211,-69.9683,03-13-2020 ,2,
,Aruba,12.5211,-69.9683,03-13-2020 ,2,
,Aruba,12.5211,-69.9683,03-13-2020 ,2,
,Aruba,12.5211,-69.9683,03-13-2020 ,2,
Grand Princess,Canada,37.6489,-122.6655,03-13-2020 ,2,
Grand Princess,Canada,37.6489,-122.6655,03-13-2020 ,2,
Grand Princess,Canada,37.6489,-122.6655,03-13-2020 ,2,
,Argentina,-38.4161,-63.6167,03-13-2020 ,31,
,Chile,-35.6751,-71.543,03-13-2020 ,43,
,Jordan,31.24,36.51,03-13-2020 ,1,
,Kenya,-0.0236,37.9062,03-13-2020 ,1,
,Kenya,-0.0236,37.9062,03-13-2020 ,1,
,Kenya,-0.0236,37.9062,03-13-2020 ,1,
,Kenya,-0.0236,37.9062,03-13-2020 ,1,
,Kenya,-0.0236,37.9062,03-13-2020 ,1,
Saint Barthelemy,France,17.9,-62.8333,03-13-2020 ,1,
Saint Barthelemy,France,17.9,-62.8333,03-13-2020 ,1,
Saint Barthelemy,France,17.9,-62.8333,03-13-2020 ,1,
Saint Barthelemy,France,17.9,-62.8333,03-13-2020 ,1,
Saint Barthelemy,France,17.9,-62.8333,03-13-2020 ,1,
Saint Barthelemy,France,17.9,-62.8333,03-13-2020 ,1,
Saint Barthelemy,France,17.9,-62.8333,03-13-2020 ,1,
St Martin,France,18.0708,-63.0501,03-13-2020 ,2,
St Martin,France,18.0708,-63.0501,03-13-2020 ,2,
St Martin,France,18.0708,-63.0501,03-13-2020 ,2,
St Martin,France,18.0708,-63.0501,03-13-2020 ,2,
St Martin,France,18.0708,-63.0501,03-13-2020 ,2,
St Martin,France,18.0708,-63.0501,03-13-2020 ,2,
St Martin,France,18.0708,-63.0501,03-13-2020 ,2,
,Poland,51.9194,19.1451,03-13-2020 ,68,
Faroe Islands,Denmark,61.8926,-6.9118,03-13-2020 ,3,
Faroe Islands,Denmark,61.8926,-6.9118,03-13-2020 ,3,
Faroe Islands,Denmark,61.8926,-6.9118,03-13-2020 ,3,
Faroe Islands,Denmark,61.8926,-6.9118,03-13-2020 ,3,
Faroe Islands,Denmark,61.8926,-6.9118,03-13-2020 ,3,
Faroe Islands,Denmark,61.8926,-6.9118,03-13-2020 ,3,
Faroe Islands,Denmark,61.8926,-6.9118,03-13-2020 ,3,
Gibraltar,United Kingdom,36.1408,-5.3536,03-13-2020 ,1,
Gibraltar,United Kingdom,36.1408,-5.3536,03-13-2020 ,1,
Gibraltar,United Kingdom,36.1408,-5.3536,03-13-2020 ,1,
Gibraltar,United Kingdom,36.1408,-5.3536,03-13-2020 ,1,
Gibraltar,United Kingdom,36.1408,-5.3536,03-13-2020 ,1,
Gibraltar,United Kingdom,36.1408,-5.3536,03-13-2020 ,1,
Gibraltar,United Kingdom,36.1408,-5.3536,03-13-2020 ,1,
,Hungary,47.1625,19.5033,03-13-2020 ,19,
Northern Territory,Australia,-12.4634,130.8456,03-13-2020 ,1,
Alabama,US,32.3182,-86.9023,03-13-2020 ,5,
Alabama,US,32.3182,-86.9023,03-13-2020 ,5,
Alabama,US,32.3182,-86.9023,03-13-2020 ,5,
Alabama,US,32.3182,-86.9023,03-13-2020 ,5,
Alabama,US,32.3182,-86.9023,03-13-2020 ,5,
,Slovenia,46.1512,14.9955,03-13-2020 ,141,
,Finland,64,26,03-13-2020 ,155,
,South Africa,-30.5595,22.9375,03-13-2020 ,24,
,Bosnia and Herzegovina,43.9159,17.6791,03-13-2020 ,13,
,Saudi Arabia,24,45,03-13-2020 ,86,
,Cote d'Ivoire,7.54,-5.5471,03-13-2020 ,1,
,Cote d'Ivoire,7.54,-5.5471,03-13-2020 ,1,
,Cote d'Ivoire,7.54,-5.5471,03-13-2020 ,1,
,Cote d'Ivoire,7.54,-5.5471,03-13-2020 ,1,
,Cote d'Ivoire,7.54,-5.5471,03-13-2020 ,1,
,Cote d'Ivoire,7.54,-5.5471,03-13-2020 ,1,
,Cote d'Ivoire,7.54,-5.5471,03-13-2020 ,1,
,Luxembourg,49.8153,6.1296,03-13-2020 ,34,
,Costa Rica,9.7489,-83.7534,03-13-2020 ,23,
Alberta,Canada,53.9333,-116.5765,03-13-2020 ,29,
,Bhutan,27.5142,90.4336,03-13-2020 ,1,
,Spain,40,-4,03-13-2020 ,5232,
,Malaysia,2.5,112.5,03-13-2020 ,197,
,Holy See,41.9029,12.4534,03-13-2020 ,1,
,Holy See,41.9029,12.4534,03-13-2020 ,1,
,Holy See,41.9029,12.4534,03-13-2020 ,1,
,Holy See,41.9029,12.4534,03-13-2020 ,1,
,Holy See,41.9029,12.4534,03-13-2020 ,1,
,Holy See,41.9029,12.4534,03-13-2020 ,1,
,Holy See,41.9029,12.4534,03-13-2020 ,1,
,Holy See,41.9029,12.4534,03-13-2020 ,1,
,Serbia,44.0165,21.0059,03-13-2020 ,35,
,Cameroon,3.848,11.5021,03-13-2020 ,2,
,Slovakia,48.669,19.699,03-13-2020 ,32,
,Togo,8.6195,0.8248,03-13-2020 ,1,
,Peru,-9.19,-75.0152,03-13-2020 ,28,
,Romania,45.9432,24.9668,03-13-2020 ,89,
,Mexico,23.6345,-102.5528,03-13-2020 ,12,
,Colombia,4.5709,-74.2973,03-13-2020 ,13,
Grand Princess,US,37.6489,-122.6655,03-13-2020 ,21,
Grand Princess,US,37.6489,-122.6655,03-13-2020 ,21,
Grand Princess,US,37.6489,-122.6655,03-13-2020 ,21,
Grand Princess,US,37.64894,-122.665479,03-13-2020 ,21,
Grand Princess,US,37.6489,-122.6655,03-13-2020 ,21,
Grand Princess,US,37.6489,-122.6655,03-13-2020 ,21,
Grand Princess,US,37.6489,-122.6655,03-13-2020 ,21,
Grand Princess,US,37.6489,-122.6655,03-13-2020 ,21,
,Brunei,4.5353,114.7277,03-13-2020 ,37,
,Martinique,14.6415,-61.0242,03-13-2020 ,3,
,French Guiana,3.9339,-53.1258,03-13-2020 ,5,
,Malta,35.9375,14.3754,03-13-2020 ,12,
,Paraguay,-23.4425,-58.4438,03-13-2020 ,6,
,Moldova,47.4116,28.3699,03-13-2020 ,6,
,Maldives,3.2028,73.2207,03-13-2020 ,9,
,Bulgaria,42.7339,25.4858,03-13-2020 ,23,
,Tunisia,34,9,03-13-2020 ,16,
,Cyprus,35.1264,33.4299,03-13-2020 ,14,
Alaska,US,61.3707,-152.4044,03-13-2020 ,1,
Alaska,US,61.3707,-152.4044,03-13-2020 ,1,
Alaska,US,61.3707,-152.4044,03-13-2020 ,1,
Alaska,US,61.370716,-152.404419,03-13-2020 ,1,
Alaska,US,61.3707,-152.4044,03-13-2020 ,1,
Alaska,US,61.3707,-152.4044,03-13-2020 ,1,
Alaska,US,61.3707,-152.4044,03-13-2020 ,1,
Arizona,US,34.0489,-111.094,03-13-2020 ,9,
Arkansas,US,34.9697,-92.3731,03-13-2020 ,6,
Arkansas,US,34.9697,-92.3731,03-13-2020 ,6,
Arkansas,US,34.9697,-92.3731,03-13-2020 ,6,
Arkansas,US,34.969704,-92.373123,03-13-2020 ,6,
Arkansas,US,34.9697,-92.3731,03-13-2020 ,6,
Arkansas,US,34.9697,-92.3731,03-13-2020 ,6,
Arkansas,US,34.9697,-92.3731,03-13-2020 ,6,
Arkansas,US,34.9697,-92.3731,03-13-2020 ,6,
California,US,36.7783,-119.418,03-13-2020 ,282,
Colorado,US,39.0598,-105.3111,03-13-2020 ,49,
Colorado,US,39.0598,-105.3111,03-13-2020 ,49,
Colorado,US,39.0598,-105.3111,03-13-2020 ,49,
Colorado,US,39.059811,-105.311104,03-13-2020 ,49,
Colorado,US,39.0598,-105.3111,03-13-2020 ,49,
Colorado,US,39.0598,-105.3111,03-13-2020 ,49,
Colorado,US,39.0598,-105.3111,03-13-2020 ,49,
Colorado,US,39.0598,-105.3111,03-13-2020 ,49,
Connecticut,US,41.5978,-72.7554,03-13-2020 ,11,
Connecticut,US,41.5978,-72.7554,03-13-2020 ,11,
Connecticut,US,41.5978,-72.7554,03-13-2020 ,11,
Connecticut,US,41.597782,-72.755371,03-13-2020 ,11,
Connecticut,US,41.5978,-72.7554,03-13-2020 ,11,
Connecticut,US,41.5978,-72.7554,03-13-2020 ,11,
Connecticut,US,41.5978,-72.7554,03-13-2020 ,11,
Connecticut,US,41.5978,-72.7554,03-13-2020 ,11,
Delaware,US,39.3185,-75.5071,03-13-2020 ,4,
Delaware,US,39.3185,-75.5071,03-13-2020 ,4,
Delaware,US,39.3185,-75.5071,03-13-2020 ,4,
Delaware,US,39.318523,-75.507141,03-13-2020 ,4,
Delaware,US,39.3185,-75.5071,03-13-2020 ,4,
Delaware,US,39.3185,-75.5071,03-13-2020 ,4,
Delaware,US,39.3185,-75.5071,03-13-2020 ,4,
Delaware,US,39.3185,-75.5071,03-13-2020 ,4,
District of Columbia,US,38.8974,-77.0268,03-13-2020 ,10,
District of Columbia,US,38.8974,-77.0268,03-13-2020 ,10,
District of Columbia,US,38.8974,-77.0268,03-13-2020 ,10,
District of Columbia,US,38.897438,-77.026817,03-13-2020 ,10,
District of Columbia,US,38.8974,-77.0268,03-13-2020 ,10,
District of Columbia,US,38.8974,-77.0268,03-13-2020 ,10,
District of Columbia,US,38.8974,-77.0268,03-13-2020 ,10,
District of Columbia,US,38.8974,-77.0268,03-13-2020 ,10,
Florida,US,27.7663,-81.6868,03-13-2020 ,50,
Florida,US,27.7663,-81.6868,03-13-2020 ,50,
Florida,US,27.7663,-81.6868,03-13-2020 ,50,
Florida,US,27.766279,-81.686783,03-13-2020 ,50,
Florida,US,27.7663,-81.6868,03-13-2020 ,50,
Florida,US,27.7663,-81.6868,03-13-2020 ,50,
Florida,US,27.7663,-81.6868,03-13-2020 ,50,
Florida,US,27.7663,-81.6868,03-13-2020 ,50,
Georgia,US,33.0406,-83.6431,03-13-2020 ,42,
Georgia,US,33.0406,-83.6431,03-13-2020 ,42,
Georgia,US,33.0406,-83.6431,03-13-2020 ,42,
Georgia,US,33.040619,-83.643074,03-13-2020 ,42,
Georgia,US,33.0406,-83.6431,03-13-2020 ,42,
Georgia,US,33.0406,-83.6431,03-13-2020 ,42,
Georgia,US,33.0406,-83.6431,03-13-2020 ,42,
Georgia,US,33.0406,-83.6431,03-13-2020 ,42,
Hawaii,US,21.0943,-157.4983,03-13-2020 ,2,
Hawaii,US,21.0943,-157.4983,03-13-2020 ,2,
Hawaii,US,21.0943,-157.4983,03-13-2020 ,2,
Hawaii,US,21.094318,-157.498337,03-13-2020 ,2,
Hawaii,US,21.0943,-157.4983,03-13-2020 ,2,
Hawaii,US,21.0943,-157.4983,03-13-2020 ,2,
Hawaii,US,21.0943,-157.4983,03-13-2020 ,2,
Hawaii,US,21.0943,-157.4983,03-13-2020 ,2,
Idaho,US,44.2405,-114.4788,03-13-2020 ,1,
Idaho,US,44.2405,-114.4788,03-13-2020 ,1,
Idaho,US,44.2405,-114.4788,03-13-2020 ,1,
Idaho,US,44.240459,-114.478828,03-13-2020 ,1,
Idaho,US,44.2405,-114.4788,03-13-2020 ,1,
Idaho,US,44.2405,-114.4788,03-13-2020 ,1,
Idaho,US,44.2405,-114.4788,03-13-2020 ,1,
Idaho,US,44.2405,-114.4788,03-13-2020 ,1,
Illinois,US,40.6331,-89.3985,03-13-2020 ,46,
Indiana,US,39.8494,-86.2583,03-13-2020 ,13,
Indiana,US,39.8494,-86.2583,03-13-2020 ,13,
Indiana,US,39.8494,-86.2583,03-13-2020 ,13,
Indiana,US,39.849426,-86.258278,03-13-2020 ,13,
Indiana,US,39.8494,-86.2583,03-13-2020 ,13,
Indiana,US,39.8494,-86.2583,03-13-2020 ,13,
Indiana,US,39.8494,-86.2583,03-13-2020 ,13,
Indiana,US,39.8494,-86.2583,03-13-2020 ,13,
Iowa,US,42.0115,-93.2105,03-13-2020 ,17,
Iowa,US,42.0115,-93.2105,03-13-2020 ,17,
Iowa,US,42.0115,-93.2105,03-13-2020 ,17,
Iowa,US,42.011539,-93.210526,03-13-2020 ,17,
Iowa,US,42.0115,-93.2105,03-13-2020 ,17,
Iowa,US,42.0115,-93.2105,03-13-2020 ,17,
Iowa,US,42.0115,-93.2105,03-13-2020 ,17,
Iowa,US,42.0115,-93.2105,03-13-2020 ,17,
Kansas,US,38.5266,-96.7265,03-13-2020 ,5,
Kansas,US,38.5266,-96.7265,03-13-2020 ,5,
Kansas,US,38.5266,-96.7265,03-13-2020 ,5,
Kansas,US,38.5266,-96.726486,03-13-2020 ,5,
Kansas,US,38.5266,-96.7265,03-13-2020 ,5,
Kansas,US,38.5266,-96.7265,03-13-2020 ,5,
Kansas,US,38.5266,-96.7265,03-13-2020 ,5,
Kansas,US,38.5266,-96.7265,03-13-2020 ,5,
Kentucky,US,37.6681,-84.6701,03-13-2020 ,14,
Kentucky,US,37.6681,-84.6701,03-13-2020 ,14,
Kentucky,US,37.6681,-84.6701,03-13-2020 ,14,
Kentucky,US,37.66814,-84.670067,03-13-2020 ,14,
Kentucky,US,37.6681,-84.6701,03-13-2020 ,14,
Kentucky,US,37.6681,-84.6701,03-13-2020 ,14,
Kentucky,US,37.6681,-84.6701,03-13-2020 ,14,
Kentucky,US,37.6681,-84.6701,03-13-2020 ,14,
Louisiana,US,31.1695,-91.8678,03-13-2020 ,36,
Louisiana,US,31.1695,-91.8678,03-13-2020 ,36,
Louisiana,US,31.1695,-91.8678,03-13-2020 ,36,
Louisiana,US,31.169546,-91.867805,03-13-2020 ,36,
Louisiana,US,31.1695,-91.8678,03-13-2020 ,36,
Louisiana,US,31.1695,-91.8678,03-13-2020 ,36,
Louisiana,US,31.1695,-91.8678,03-13-2020 ,36,
Louisiana,US,31.1695,-91.8678,03-13-2020 ,36,
Maine,US,44.6939,-69.3819,03-13-2020 ,1,
Maine,US,44.6939,-69.3819,03-13-2020 ,1,
Maine,US,44.6939,-69.3819,03-13-2020 ,1,
Maine,US,44.693947,-69.381927,03-13-2020 ,1,
Maine,US,44.6939,-69.3819,03-13-2020 ,1,
Maine,US,44.6939,-69.3819,03-13-2020 ,1,
Maine,US,44.6939,-69.3819,03-13-2020 ,1,
Maine,US,44.6939,-69.3819,03-13-2020 ,1,
Maryland,US,39.0639,-76.8021,03-13-2020 ,18,
Maryland,US,39.0639,-76.8021,03-13-2020 ,18,
Maryland,US,39.0639,-76.8021,03-13-2020 ,18,
Maryland,US,39.063946,-76.802101,03-13-2020 ,18,
Maryland,US,39.0639,-76.8021,03-13-2020 ,18,
Maryland,US,39.0639,-76.8021,03-13-2020 ,18,
Maryland,US,39.0639,-76.8021,03-13-2020 ,18,
